Id,SalePrice
2735,137194.62452099985
2736,146099.32884975037
2737,122545.89237206442
2738,138785.00725919442
2739,158786.46645714508
2740,139510.55146622637
2741,145473.92729944654
2742,156206.61378847648
2743,159537.19122716432
2744,167113.43832704262
2745,143319.0154679749
2746,139541.0215735746
2747,148175.49502437562
2748,122732.98975497883
2749,132854.69007105418
2750,133851.76302488247
2751,136933.45471400835
2752,202150.65238463116
2753,154399.91407826144
2754,208538.9585862116
2755,136817.8434818589
2756,99181.34026863698
2757,73062.29058443
2758,87511.69944747361
2759,160608.86130638013
2760,124911.08955924038
2761,145662.22047122478
2762,148573.81099099928
2763,183958.20464599307
2764,157123.1967417615
2765,292259.43828683364
2766,136551.3487410957
2767,90166.79127054162
2768,132275.50797495077
2769,135680.97440357468
2770,142194.4834745448
2771,109558.13380624501
2772,110532.40611530744
2773,163719.2600755893
2774,146896.25178295455
2775,116826.43965011013
2776,143745.97521633984
2777,146572.70929599548
2778,110387.71979748084
2779,123831.58199867839
2780,102833.24594434247
2781,102871.13112675623
2782,98737.57522183734
2783,103830.95699231679
2784,124840.15186119138
2785,136982.87809518137
2786,68393.8051427291
2787,122256.46383639613
2788,77867.11616192567
2789,176343.44525202247
2790,99413.45855240281
2791,112831.38199099246
2792,61789.47654487804
2793,168488.53682193308
2794,97042.10646360207
2795,126626.93430515498
2796,103513.19135769276
2797,211733.27895488797
2798,107669.55952668202
2799,116313.45691571748
2800,73273.5209433498
2801,113123.10872606814
2802,130627.65696061961
2803,172312.73952671778
2804,139344.67837149982
2805,106287.34075272309
2806,90936.37950930014
2807,160033.79962345614
2808,149802.51146979228
2809,133581.2434064576
2810,129386.23568319285
2811,159609.04183729555
2812,158823.07069262344
2813,160492.34396961855
2814,158801.364075075
2815,98477.33143873718
2816,247416.1846210687
2817,153982.85697290208
2818,131162.0176010236
2819,174857.0065086715
2820,141426.1650574363
2821,107678.75476320427
2822,195361.98975229778
2823,332823.8984050855
2824,184728.68209582003
2825,154128.5429600605
2826,137186.03315520892
2827,138598.69656654715
2828,221393.13843710892
2829,213074.74454084825
2830,231095.108562137
2831,177633.95227419684
2832,258465.74347777537
2833,290371.26388377376
2834,222229.4527439116
2835,222885.61171888254
2836,194585.22841359422
2837,160567.94051145494
2838,150343.2741756024
2839,174413.6029351076
2840,203957.55037321127
2841,206117.86030985677
2842,235474.85255972037
2843,152165.8008296937
2844,166830.13706365752
2845,124661.20740405688
2846,213339.51172791427
2847,204401.60967622104
2848,219880.1420783525
2849,201709.0761783957
2850,282446.4156163847
2851,218642.27241980657
2852,235685.0277244014
2853,242744.66841155745
2854,139061.93602903537
2855,205501.00316974433
2856,204927.4020626638
2857,191091.5065323054
2858,207354.01116857413
2859,119273.23735482205
2860,121750.17308618646
2861,128098.56603940722
2862,192975.0659537723
2863,130869.15860481159
2864,253755.69199643173
2865,140695.58832334095
2866,139146.7183660115
2867,98470.10467438423
2868,104271.66822425037
2869,107647.67280516165
2870,128525.3846863786
2871,88737.84688152338
2872,57546.723022657854
2873,104874.79200314768
2874,139454.66908573918
2875,117524.26560150526
2876,170161.40591033123
2877,145504.89815550914
2878,171016.02252432535
2879,141174.8044248467
2880,105537.82955986838
2881,153625.33133114863
2882,180913.3241258622
2883,202102.670109278
2884,201378.1089563824
2885,190419.24110352964
2886,241993.47725892853
2887,97647.03637455923
2888,138937.6270796296
2889,62402.158990076685
2890,82350.6052415305
2891,140264.57818910625
2892,47610.56617194771
2893,76753.64576180202
2894,56607.833705858575
2895,321879.7711275286
2896,283718.4025090103
2897,206500.02711708136
2898,152624.25143197834
2899,208107.6451917372
2900,161697.03266556922
2901,210130.93680933764
2902,198784.57892653337
2903,330212.5447146384
2904,351516.0362582061
2905,87308.50801080582
2906,193041.98260718456
2907,113584.89201271228
2908,132283.75151888517
2909,150962.53045726192
2910,80549.5664584296
2911,83318.36631481259
2912,148188.7282586686
2913,84204.01262311681
2914,79066.18345118151
2915,87031.96101071541
2916,83611.11997562926
2917,171489.71755356225
2918,116800.31195089829
2919,221225.248928714
